id,Completed,Last page seen,Start language,Token,Date last action,Date started,IP address,DemP,DemR,RID,Weight,Weight2,Mobile device,Tablet device,SGENDER,IBIRTHYEAR,IAGEGROUPSET1,IAGEGROUPSET2,IAGEGROUPSET3,IAGEGROUPSET4,IAGEGROUPSET5,DemPC,COUNTRY,RESPONDENT,Q4 [1],Q4 [2],Q4 [3],Q4 [4],Q4 [5],Q4 [6],Q4 [7],Q4 [8],Q4 [9],Q4 [10],Q20x1 [1],Q20x1 [2],Q20x1 [3],Q20x2 [1],Q20x2 [2],Q20x2 [3],Q20x3 [1],Q20x3 [2],Q20x3 [3],Q20x4 [1],Q20x4 [2],Q20x4 [3],Q24,Q25
1528,2023-07-05 21:24:12,4,en,,2023-07-05 21:24:12,2023-07-05 20:21:13,,,,09edf3b1-dd14-3316-29be-c7c63ad41a2b,1,1,N,N,Male,1987,,,,,,1067,2,1,Xxl,Anton sport,G sport,Sport 1,Intersport,,,,,,Fjellrev,Timberland,Issuu,Fjellreven,Timerland,Issuu,Swiss,Alpin,Rayband,Nike,Kari traa,Timberland,"Litt mere tilbud på div utstyr som man trenger ute i villmarka som telt sokker sko tau, superundertøy.",Være litt billigere og gjerne litt mere rabatter.
1529,2023-07-05 21:53:08,4,en,,2023-07-05 21:53:08,2023-07-05 20:31:04,,,,45bb4806-d651-8d66-ac08-7c9067677de7,1,1,N,N,Male,1976,,,,,,7509,2,1,sportoutlet,intersport,xxl,sport1,stormberg,,,,,,thenorthface,norrøna,stormberg,hoka,nike,adidas,fisher,scott,garmin,nike,adidas,hoka,"Merker at kvaliteten på sportsutstyr jeg kjøper nå er mye dårligere kvalitet enn før. F.eks. skisko fra intersport varer kun 1.5 sesong, skistaver noen mnd. Sykkelforretninger har dårlig verksted. De er ikke flinke med detaljene: kulelager, girwire. Det gir mange ubehagelige opplevelser. Det er ønskelig med god kvalitet og service til en ok pris. Ting må funke. Har XXL kvalitetsikring på produktene før kundene kjøper, i tillegg til godt verksted/service får de lojale kunder.",Selg sykler med girwire som ikke fryser så lett om vinteren!  Selg skisko som tåler at man går noen hundre meter uten ski (for å komme til løypa). &#34Hempene&#34 til skiskosnøringen må være forsterket slik at de ikke ryker!  Skistaver som ikke deformeres når man staker! Opplys gjerne hvordan man har best mulig vedlikehold av utstyret/klærene. I tillegg hvor lenge man kan forvente at det varer. Ha tilgjengelige slitedeler f.eks. skistav kringler.
1530,2023-07-05 20:42:50,4,en,,2023-07-05 20:42:50,2023-07-05 20:35:36,,,,57a25d4e-e7c1-987a-b540-698911f75fd3,1,1,N,N,Male,1965,,,,,,2240,2,1,,,,,,,,,,,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,Kjenner ikke til,,.
1531,2023-07-05 20:55:52,4,en,,2023-07-05 20:55:52,2023-07-05 20:42:22,,,,01d68234-c1d7-58cf-a03a-b6fd7602daae,1,1,N,N,Female,1997,,,,,,0172,2,1,xxl,intersport,gsport,,,,,,,,fjallreven,kari traa,helly hansen,nike,adidas,puma,ingen,ingen,ingen,levity,hm,nike,"ingenting, handler som regel mest på xxl, fordi den er nærmere",oppdatert informasjon på lagerbeholdning
1532,2023-07-05 21:08:41,4,en,,2023-07-05 21:08:41,2023-07-05 20:56:50,,,,f84465ec-d4e4-a0aa-53e2-516f32a3e477,1,1,N,N,Male,1974,,,,,,3242,2,1,XXL,Fjellsport,Stadium Outlet,,,,,,,,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Rabatter og gode tilbud.,Gode priser. Handler bare på kampanjer.
1533,2023-07-05 21:09:29,4,en,,2023-07-05 21:09:29,2023-07-05 21:00:34,,,,4011b030-2ed1-9493-663e-843aeff605aa,1,1,N,N,Male,2003,,,,,,57261,3,1,,,,,,,,,,,Amazon,Stadium,Stadium Outlet,Amazon,Stadium,Stadium Outlet,Amazon,Stadium,Stadium Outlet,Stadium,Amazon,Stadium Outlet,,Bättre reklam
1534,2023-07-05 22:18:53,4,en,,2023-07-05 22:18:53,2023-07-05 21:07:47,,,,398769ea-7a5f-80b5-f0e4-5dac1256d10d,1,1,N,N,Female,1998,,,,,,4879,2,1,sport 1,,,,,,,,,,sport 1,xxl,intersport,sport 1,H&M,zalanod,xxl,hahai,jaad,hogm,outland,cubus,"ikke mye, jeg handler allerede hos dem hver gang jeg er ved en butikk",få flere varer
1535,2023-07-05 21:17:00,4,en,,2023-07-05 21:17:00,2023-07-05 21:07:59,,,,8355e837-9e49-2dfa-4239-dc7ec20e2ae3,1,1,N,N,Male,1966,,,,,,8450,2,1,,,,,,,,,,,Vet ikke,Samme,Samme,Vet ikke,Samme,Samme,Vet ikke,Samme,Samme,Vet ikkr,Samme,Samme,,Lavere pris
1536,2023-07-05 21:24:53,4,en,,2023-07-05 21:24:53,2023-07-05 21:12:03,,,,c594976a-c986-52c6-e364-a3bf1ba062ae,1,1,N,N,Female,1992,,,,,,5075,2,1,stormberg,sport1,xxl,sportnorge,sportoutlet,gsport,intersport,platou sport,,,xxl,sportoutlet,zalando,xxl,sportoutlet,zalando,vet ikke,vet ikke,vet ikke,sportoutlet,zalando,vet ikke,bedre omdømme,drive bedriften bedre
1537,2023-07-05 21:41:29,4,en,,2023-07-05 21:41:29,2023-07-05 21:26:03,,,,9dd9c41b-c2e5-a516-ad15-f0f2e07ed681,1,1,N,N,Female,2001,,,,,,1526,2,1,Xxl,,,,,,,,,,Xxl,Adidas,Nike,Xxl,Adidas,Nike,Xxl,Adidas,Nike,Nike,Adidas,Nike,Kundeservice,Være mer aktive på kundene
1538,2023-07-05 21:42:36,4,en,,2023-07-05 21:42:36,2023-07-05 21:28:30,,,,bc0aaebf-119c-dc4b-7eb1-9a21aa130525,1,1,N,N,Female,1989,,,,,,0672,2,1,Sport outlet,Intersport,G sport,Xxl,Stormberg,,,,,,Ullvang,Stormberg,Rebook,Reebook,Adidas,Nike,Bergans,Ullvang,Kari traa,Nike,Rebook,Adidas,Bedre priser og mere oversiktlig butikk,Bli bedre på å merke avd i butikken. Bedre tilbud
1539,2023-07-05 22:07:26,4,en,,2023-07-05 22:07:26,2023-07-05 21:46:55,,,,c5620d31-007d-c4ed-753f-39499598b4f3,1,1,N,N,Female,1987,,,,,,2820,2,1,Xxl,,,,,,,,,,Vi,Jjk,Jkk,Famme,Adidas,Jerf,Hjj,Lll,Vi,Vn,Jjj,6ui,Mer tilbud,Bedre tilbuf
1540,2023-07-05 22:19:27,4,en,,2023-07-05 22:19:27,2023-07-05 21:58:55,,,,24fd6633-b44a-6cbd-883d-52d6387d25c3,1,1,N,N,Male,1983,,,,,,4056,2,1,XXL,,,,,,,,,,H&M,XXL,Zalando,Nike,Adidas,Puma,Specsavers,Synsam,Brilleland,Puma,Nike,H&M,"jeg vet hva xxl er, men har aldri hørt om xx","egentlig ingenting, jeg synes XXL er ganske bra som det er nå, følger egentlig alle mine behov"
1541,2023-07-05 22:14:46,4,en,,2023-07-05 22:14:46,2023-07-05 22:01:59,,,,42df89d3-c647-5394-aadd-bdf48181d049,1,1,N,N,Male,1978,,,,,,4352,2,1,Snekets,,,,,,,,,,Sko og bekledning,Tur,Jakt,Trening,Sportsaktivite,Basketball,Sykkel,Basketball,Fotball,Sports fashon,Adidas,Puma,Xxl,Lavere pris
1542,2023-07-05 22:18:15,4,en,,2023-07-05 22:18:15,2023-07-05 22:08:58,,,,3ce9c2d2-9828-5404-9cdc-f6c246a2ce33,1,1,N,N,Male,1970,,,,,,5700,2,1,,,,,,,,,,,outlet,veit ikkje,veit ikkje,sport outlet,outlet,veit ikkje,outlet,outlet,outlet,outlet,outlet,ooutlet,,meir tilbud
1543,2023-07-05 22:31:17,4,en,,2023-07-05 22:31:17,2023-07-05 22:11:16,,,,53af20d1-b1f6-76e7-e5df-148401a4a04b,1,1,N,N,Male,1961,,,,,,1642,2,1,xxl,sport outlet,sport1,anton sport,intersport,,,,,,alfa,bergans,helly hansen,reebok,nike,under armour,trek,fitbit,oakley,monsen,endurance,vikafjell,"Ha annonserte varer på lager,ikke bare som lokketilbud",Det beste XXL kan gjøre er å avvikle hele greia.Konseptet XXL er en dinosaur som ikke lenger har livets rett.
1544,2023-07-05 22:53:58,4,en,,2023-07-05 22:53:58,2023-07-05 22:38:11,,,,b50ad7eb-908c-f08f-42e5-e32181d88819,1,1,N,N,Female,1970,,,,,,2450,2,1,Intersport,Xxl,Outnorth,Stormberg,Sport1,,,,,,Stormberg,Vet ikke,Vet ikke,Ingen,Infen,Ingen,Vet ikke,Vet 7kke,Vet ikke,Stormberg,Vet ikke,Vet ikke,Vet ikke,Lavere priser
1545,2023-07-05 23:19:29,4,en,,2023-07-05 23:19:29,2023-07-05 22:59:13,,,,ecc059c5-dc74-9f4b-88cb-6debd405c85f,1,1,N,N,Female,1966,,,,,,1363,2,1,XXL,Anton Sport,Helly Hansen,,,,,,,,Adidas,Nike,Swims,Adidas,Nike,XXL,Google,Ray Ban,Gucci,Adidas,Nike,H&M,Billigere,Av bedre nettbutikk
1546,2023-07-05 23:23:27,4,en,,2023-07-05 23:23:27,2023-07-05 23:13:46,,,,78f53b05-b673-b6f6-bd0b-0fde07fddfec,1,1,N,N,Female,2000,,,,,,0139,2,1,Stormberg,Sport 1,Xxl,Gmax,,,,,,,Nike,Ingen spesielle,Ikke opptatt av merke,Vet ikke,Ikke opptatt av merke,Det som er billig,Det som er billig,Det som er ok,Pris er viktig,Adidas,Nike,Pris,Pris,Bedre priser og mer str inne . Aldri str min inne
1547,2023-07-05 23:54:36,4,en,,2023-07-05 23:54:36,2023-07-05 23:38:31,,,,377b3ffb-1951-8376-32f5-0b50c6ec7367,1,1,N,N,Male,1994,,,,,,3181,2,1,G-Sport,Sport Outlet,Bergans,,,,,,,,Bergans,Helly Hansen,The North Face,Nike,Adidas,Umbro,Ingenting,Ingenting,Ingenting,Asics,Nike,Adidas,Bedre utvalg og bedre priser,Ha en XXL butikk som er i nærheten haha
1548,2023-07-06 02:10:22,4,en,,2023-07-06 02:10:22,2023-07-06 02:01:08,,,,53fff066-9965-c2e3-b268-c4d45aa8f6fc,1,1,N,N,Male,1984,,,,,,2007,2,1,Mamma,Pappa,D,Ddd,Dd,d,,,,,Nike,Lol,Jsjd,Sdsf,Syss,Wyw,Nkee,Ddd,Df,Dss,Ss,Ss,Ja jeg har ikke sett,Gdys
1549,2023-07-06 02:33:32,4,en,,2023-07-06 02:33:32,2023-07-06 02:11:46,,,,51c0d0b4-5c20-143b-04bb-e4ebd2d9db4d,1,1,N,N,Male,1966,,,,,,7750,2,1,Sport Outlet,XXL,Intersport,Anton Sport,,,,,,,Salomon,VIkafjell,Norrøna,Craft,Nike,Asics,Garmin,Fischer,Norrøna,Norrøna,Vikafjell,Craft,Rimelige priser,"Rimelige priser, fleksibel ordning med frakt, f.eks. med firmaet Helt Hjem."
1550,2023-07-06 02:37:50,4,en,,2023-07-06 02:37:50,2023-07-06 02:28:53,,,,3d058bec-abeb-43fb-12e2-bf2e2e2f9f76,1,1,N,N,Female,2004,,,,,,3717,2,1,,,,,,,,,,,Nike,Nike,Nike,Nike,Nike,Nike,Nike,Nike,Nike,Nike,Nike,Nike,,Vet ikke
1551,2023-07-06 02:45:44,4,en,,2023-07-06 02:45:44,2023-07-06 02:38:28,,,,5aea2468-e692-1cf9-a866-10c14babfbf5,1,1,N,N,Female,1966,,,,,,9550,2,1,,,,,,,,,,,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,vet ikke,,vet ikke
1552,2023-07-06 04:29:19,4,en,,2023-07-06 04:29:19,2023-07-06 04:22:40,,,,1f8c31f8-e48c-014f-caf6-05a7c44f8662,1,1,N,N,Male,1998,,,,,,0587,2,1,xxl,eurosport,,,,,,,,,xxl,sport1,addidas,addidas,nike,puma,puma,sport1,xxl,zalando,xxl,nike,de må ha mer utvalg,de burde øke sitt budskap og få flere varer inn
1553,2023-07-06 05:05:21,4,en,,2023-07-06 05:05:21,2023-07-06 04:48:22,,,,8d3f1655-d767-1c93-785b-2214df41b69e,1,1,N,N,Female,1957,,,,,,5427,2,1,Sport outlet,,,,,,,,,,Ingen,Ingen,Ingen,Hoka,Ingen,Ingen,Ingen,Ingen,Ingen,Hoka,Ingen,Ingen,Rimeligere,Rineligere varer
1554,2023-07-06 04:57:41,4,en,,2023-07-06 04:57:41,2023-07-06 04:49:27,,,,2759c214-92e2-2079-1e1a-f672dafcf18b,1,1,N,N,Male,1980,,,,,,6141,2,1,,,,,,,,,,,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,,Bedre kundeservice
1555,2023-07-06 05:25:15,4,en,,2023-07-06 05:25:15,2023-07-06 05:09:48,,,,57dcc76c-f565-62bb-1863-f3f734c3148e,1,1,N,N,Female,1976,,,,,,3072,2,1,Stadium,G sport,Xxl,,,,,,,,Vet ikke,Vet ikke,Vet ikke,Nike,Under amour,Puma,Vet ikke,Vet ikke,Vet ikke,Nike,Puma,Under amour,"Ingenting spesielt, det er tilfeldig på hva en kjøre forbi","Bygge opp kundeservice mye mer, slippe å lete deg ihjel etter ansatte. Og ikke møte ansatte som ikke kan svare, men svarer du kan Google det"
1556,2023-07-06 05:50:05,4,en,,2023-07-06 05:50:05,2023-07-06 05:37:24,,,,40a6fc21-d82e-43ee-e32f-c88d3bd29eea,1,1,N,N,Male,1998,,,,,,68330,3,1,Stadium,Xxl,,,,,,,,,Revolution race,Lundhags,Jaktia,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Pris,Poäng system
1557,2023-07-06 06:13:56,4,en,,2023-07-06 06:13:56,2023-07-06 05:52:33,,,,8cd00080-020f-cdda-c78e-34fb2a40b765,1,1,N,N,Female,1960,,,,,,1252,2,1,Sportmann,Fjellsport,XXL,Antonsport,Intersport,Gresvig,,,,,Nike,Addidas,helly Hansen,Nike,addidas,Helly Hansen,Scott,Smith,Atomic,Addidas,Nike,Puma,butikken er i nærhet der jeg bor,det er bra nok for meg
1558,2023-07-06 06:08:49,4,en,,2023-07-06 06:08:49,2023-07-06 05:56:31,,,,96a015c1-cd20-2005-fbcf-218bd016aa5b,1,1,N,N,Male,1994,,,,,,3186,2,1,XXL,Shit fiske,,,,,,,,,Helly hansen,Skogstad,Bergans,Hoka,Nike,Levy,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,XXK,Ha større strl
1559,2023-07-06 06:54:48,4,en,,2023-07-06 06:54:48,2023-07-06 06:42:19,,,,ac760953-4100-2173-2f5d-3d5d86d400c9,1,1,N,N,Female,1975,,,,,,1718,2,1,Xxl,Sport outlet,,,,,,,,,Xxl,Mckenzie,Vet ikke,Sketcher,Adidas,Nike,Vet ikke,Vet ikke,Vet ikke,Bara,Nike,Sketcher,Pris og tilgjengelighet,Produkt tilgjengelighet
1560,2023-07-06 07:10:54,4,en,,2023-07-06 07:10:54,2023-07-06 06:58:07,,,,0bcd3eb5-928d-58fa-93bb-0ae6d8171053,1,1,N,N,Male,1966,,,,,,6160,2,1,XXL,,,,,,,,,,Nike,Skogstad,Bergstad,Nike,Adidas,Nike,Ray Ban,DBS,Ray Ban,HH,Skogstad,HH,Flere kampanjer.,Er fornøyd.
1561,2023-07-06 08:10:43,4,en,,2023-07-06 08:10:43,2023-07-06 07:04:51,,,,d29ab910-0638-7cc0-8d1e-8db1627ece8b,1,1,N,N,Male,1960,,,,,,8630,2,1,XXL,Helgeland Villmarkssenter,?,,,,,,,,Norrøna,Hilleberg,Lundhags,Ingen,Ingen,Ingen,Helge Ingstad,Ingen,Ingen,Fjellreven,Ingen,Ingen,Lavere priser. Men det viktigste er at de får bedre systemer for reparasjoner og salg av brukt utstyr/klær. De bør også ta i mot varer til resirkulering.,Bemanning i fysisk butikk. Bedre kompetanse hos ekspeditøren. Innlevering av brukte varer til resirkulering. Ta i mot klær og utstyr til reparasjon.
1562,2023-07-06 07:20:16,4,en,,2023-07-06 07:20:16,2023-07-06 07:09:53,,,,ebc620d1-f122-705e-dede-14edf0ebf14c,1,1,N,N,Female,1997,,,,,,2900,2,1,Sport 1,Xxl,,,,,,,,,Xxl,Sport1,Intersport,Xxl,Sport1,Intersport,Sport 1,Intersport,Xxl,Sport1,Xxl,Intersport,Bedre lokale,Mer nike
1563,2023-07-06 07:22:43,4,en,,2023-07-06 07:22:43,2023-07-06 07:12:27,,,,c6a46233-7584-df9c-fa3d-568f653a0ee7,1,1,N,N,Female,1974,,,,,,1348,2,1,sportsmagasinet,xxl,,,,,,,,,saucony,dæhlie,bergans,swix,dahlioe,saucony,Ingen,Ingen,Ingen,saucony,jlindeberg,bergas,"oversiktlighet, gode tilbud, bra med størrelser +++",alt
1564,2023-07-06 07:53:13,4,en,,2023-07-06 07:53:13,2023-07-06 07:32:39,,,,3abad3ea-eca3-1655-ade4-e791f1455876,1,1,N,N,Male,1966,,,,,,7075,2,1,Intersport,Sport1,Stormberg,XXL,,,,,,,Ingen preferanser,Ingen preferanser,ingen preferanser,Ingen,Ingen,ingen,ingen,ingen,ingen,ingen,ingen,ingen,Handler om beliggenheit,pass
1565,2023-07-06 07:56:51,4,en,,2023-07-06 07:56:51,2023-07-06 07:40:45,,,,9e6e472c-c80e-ed2c-aa23-73451ed82ff4,1,1,N,N,Female,1966,,,,,,1395,2,1,anton sport,spor 1,,,,,,,,,bergans,helly hansen,vet ikke,nike,salomon,usikker,ingen,ingen,ingen,anton sport,helly hansen,bergans,hyggeligere butikker og bedre varer og priser,ha butikk nærmere der jeg handler
1566,2023-07-06 08:20:59,4,en,,2023-07-06 08:20:59,2023-07-06 08:09:40,,,,7783b3fc-f302-7660-94f2-87a899644304,1,1,N,N,Male,1964,,,,,,3023,2,1,Xxl,,,,,,,,,,?,?,?,?,?,?,Ui,U,U,O,O,O,?,?
1567,2023-07-06 08:16:42,4,en,,2023-07-06 08:16:42,2023-07-06 08:10:40,,,,0f9ee561-c98e-7940-ce6f-d1b52611b093,1,1,N,N,Male,1995,,,,,,0589,2,1,Intersport,Antonsport,,,,,,,,,tull,ot,ost,vet,ikkw,mer,adidas,nike,kurs,nike,adidas,puma,vet ikke,vet ikke
1568,2023-07-06 08:21:06,4,en,,2023-07-06 08:21:06,2023-07-06 08:13:38,,,,3f14edc2-3b39-25a5-03cc-d93fd41d0f58,1,1,N,N,Female,2000,,,,,,2030,2,1,xxl,hm,gymshark,bodylab,,,,,,,nike,xxl,adidas,xxl,hm,addidas,xxl,adidas,zaladndo,hm,Cubus,xxl,hm,billigere helst
1569,2023-07-06 08:32:02,4,en,,2023-07-06 08:32:02,2023-07-06 08:16:17,,,,9658d748-71ba-e374-0946-e373da9a1cab,1,1,N,N,Male,2001,,,,,,0560,2,1,XXL,sport 1,,,,,,,,,XXL,sport1,intersport,sport1,XXL,intersport,intersport,sport1,XXL,h&m,sport1,XXL,XXL,"ikke no, den er allerede veldig bra."
1570,2023-07-06 08:49:08,4,en,,2023-07-06 08:49:08,2023-07-06 08:34:52,,,,c0e01e6d-4583-d054-f763-2acb85a97dad,1,1,N,N,Female,1978,,,,,,7105,2,1,Bergans,Stormberg,North Face,Fjällräven,Coop,,,,,,Stormberg,vet ikke,vet ikke,vet ikke,ingen,ingen,ingen,ingen,ingen,Stormberg,ingen,ingen,Bedre priser.,Passende størrelser.
1571,2023-07-06 09:12:46,4,en,,2023-07-06 09:12:46,2023-07-06 08:58:14,,,,0a0fdee1-2d14-154f-cbee-ea24d624ca04,1,1,N,N,Female,1988,,,,,,1470,2,1,Xxl,Sportoutlet,,,,,,,,,Stormberg,Kjøper ikke for tur og villmark,Kjenner ikke,Nike,Adidas,Puma,Ikke interessert,Ikke interessert,Ikke interessert,Nike,Under armour,Adidas,Lavere priser,Xxl gjør det stort sett bra. Men beliggenhet er viktig faktor
1572,2023-07-06 09:26:09,4,en,,2023-07-06 09:26:09,2023-07-06 09:03:32,,,,20d9f01f-c54b-aad2-8c11-c4f27daab2f6,1,1,N,N,Male,1994,,,,,,9018,2,1,XXL,sport1,intersport,sport outlet,anton sport,stormberg,jobb og fritid,,,,xxl,fjellsport,coop obs,Adidas,nike,intersport,XXL,tromsø ski og sykkel,interpsort,xxl,zalando,nike,"Ingenting, handler mer hos xxl enn sport1",Større utvalg av produkter
1573,2023-07-06 09:23:30,4,en,,2023-07-06 09:23:30,2023-07-06 09:10:16,,,,17c78d89-0d1a-324c-0386-b9ec4267ea49,1,1,N,N,Female,1971,,,,,,3180,2,1,sport 1,antons,xxl,unosport,,,,,,,bergans,devold,fjellreven,hummel,nike,addidas,garmin,?,?,hummel,fjellreven,nike,"Ingenting xxl er for stort ,upersonlig og for langt unna",ingenting
1574,2023-07-06 09:29:19,4,en,,2023-07-06 09:29:19,2023-07-06 09:16:22,,,,bfce62b3-8a2b-7d71-64bd-56e5f12bfc28,1,1,N,N,Female,1968,,,,,,5136,2,1,Xxl,Sport1,,,,,,,,,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Ingen spesielle,Pris og kvalitet,"Ingenting, fornøyd foreløpig"
1575,2023-07-06 09:42:43,4,en,,2023-07-06 09:42:43,2023-07-06 09:26:41,,,,1552fa00-70f2-06c8-450e-ce7957d3459a,1,1,N,N,Male,1969,,,,,,4887,2,1,Xxl,Sport outlet,Intersport,Stormberg,,,,,,,Nike,Hooka,Adidas,Nike,Hooka,Adidas,Fischer,Apple,Swix,Puma,Nike,Adidas,Pris,Prismatch
1576,2023-07-06 09:50:06,4,en,,2023-07-06 09:50:06,2023-07-06 09:28:31,,,,fb62ee72-c805-9c71-c97c-da49746bb0ef,1,1,N,N,Male,1990,,,,,,7088,2,1,Sport outlet,Intersport,Gsport,Xxl,Axel bruun,Anton sport,,,,,Ingen,Ingen,Ingen,Ingen,Ingen,Ingen,Merida,Trek,Polar,Ingen,Ingen,Ingen,Pris,Lavprisprodukter
1577,2023-07-06 09:36:57,4,en,,2023-07-06 09:36:57,2023-07-06 09:28:53,,,,ac8bbe2c-f644-42e3-9c22-8aa097b87ef8,1,1,N,N,Male,1977,,,,,,4614,2,1,Xxl,,,,,,,,,,Norrøna,Devold,Fjellreven,Nike,Hoka,Addidas,Fitbit,Suunto,B,Nike,Norrøna,Ulvang,Utvalg,Utvalg
1578,2023-07-06 09:46:34,4,en,,2023-07-06 09:46:34,2023-07-06 09:35:37,,,,e24f9eac-1335-5724-58a2-aa641247db32,1,1,N,N,Female,1981,,,,,,8450,2,1,Corner sport,Sport 1,,,,,,,,,Kvalitet,Pris,Inne på lager,Kvalitet,Pris,På lager,Kvalitet,Pris,Butikk,Kvalitet,Pris,Butikk,Tilgjengelig butikk og lavere pris,Lavere priser
1579,2023-07-06 09:49:21,4,en,,2023-07-06 09:49:21,2023-07-06 09:44:29,,,,a112fe46-3501-46e5-2a49-ca390eba34ad,1,1,N,N,Female,1988,,,,,,3060,2,1,Xxl,,,,,,,,,,Xxl,Xxl,Xxl,Xxl,Xxl,Xxl,Xxl,Xxl,Xxl,Xxl,Xxl,Xxl,Vet ikke,Vet ikke
1580,2023-07-06 10:35:45,4,en,,2023-07-06 10:35:45,2023-07-06 09:44:57,,,,55953332-f7c5-a387-3d3c-07be8054fcad,1,1,N,N,Male,1994,,,,,,2052,2,1,Sport outlet,,,,,,,,,,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Billigere priser,Billigere priser
1581,2023-07-06 09:54:44,4,en,,2023-07-06 09:54:44,2023-07-06 09:47:56,,,,ca1c8f40-597d-cc63-b54e-bb37a5022b8f,1,1,N,N,Female,1987,,,,,,2850,2,1,Xxl,,,,,,,,,,100,50,50,1,3,2,3,2,1,2,2,1,Pris,Pris
1582,2023-07-06 10:21:45,4,en,,2023-07-06 10:21:45,2023-07-06 09:54:05,,,,a41b883d-b357-9193-b233-bc305c4dc9a1,1,1,N,N,Male,1994,,,,,,9018,2,1,Xxl,Sport outlet,Sport 1,Intersport,,,,,,,Xxl,Sport outlet,Stormberg,Adidas,Nike,Xxl,Xxl,Sport1,Intersport,Xxl,Intersport,Adidas,Handler mer hos xxl,Flere produkter
1583,2023-07-06 10:31:42,4,en,,2023-07-06 10:31:42,2023-07-06 10:05:51,,,,e46553ad-8f81-05f6-cba3-674ec32af540,1,1,N,N,Female,1989,,,,,,1255,2,1,XXL,Puma,Nike,Sports butik,,,,,,,H&M,Adidas,Nikki,Coop ops,XXL,Sports butik,XXL,Coop ops,Sports butik,Adidas,Puma,Nikki,Ja,Ja
1584,2023-07-06 10:26:48,4,en,,2023-07-06 10:26:48,2023-07-06 10:14:29,,,,3dc9e286-365f-3bd1-6788-d6e2de04451d,1,1,N,N,Female,1999,,,,,,9008,2,1,Xxl,Sport outlet,Sport1,,,,,,,,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,Vet ikke,"For at jeg skal handle mer hos XXL krever det mer tilbud på varer jeg bruker å kjøpe, mens sport outlet ville jeg ønsket å se mer populære merker",Flere og bedre tilbud på populære varer
1585,2023-07-06 10:39:31,4,en,,2023-07-06 10:39:31,2023-07-06 10:14:31,,,,54d56f8e-ec4b-aa5d-c280-5bfe0b0adf12,1,1,N,N,Male,1961,,,,,,8413,2,1,Xxl,Sport outlet,Sportsmann,,,,,,,,Bergans,Alfa,Chrispi,Nike,Salomon,Addidas,Craft,Scott,Mtb,Chraft,Addidas,Nike,Vet ikke,Syns de er flinke
1586,2023-07-06 10:35:50,4,en,,2023-07-06 10:35:50,2023-07-06 10:25:33,,,,ad561832-847a-4220-f93c-2c7d352ce9ad,1,1,N,N,Male,2003,,,,,,91732,3,1,Team Sportia,Klubbhuset,Stadium,Sportringen,XXL,,,,,,Lundhags,High Mountain,Nokia,Oxdog,Adidas,Nike,Salmonson,Adidas,Oakley,Lundhags,Nike,High mountain,Priser och leveranstid,Priser och större utbud
1587,2023-07-06 10:46:05,4,en,,2023-07-06 10:46:05,2023-07-06 10:35:26,,,,7876bc59-3269-f9c0-da57-885d4dcf42c3,1,1,N,N,Male,1999,,,,,,3403,2,1,Oslo sport outlet,Zalando,Intersport,Antonsport,Xxl,G Sport,,,,,Salomon,Bergans,Northug,Nike,Adidas,Hummel,Xxl,Oakly,Raybans,Bergans,Johaug,Northug,Bedre kvalitet,Billigere og bedre kvalitet
1588,2023-07-06 10:50:09,4,en,,2023-07-06 10:50:09,2023-07-06 10:38:24,,,,9320e198-735d-2fa0-3796-d50bd936c77c,1,1,N,N,Female,1986,,,,,,7091,2,1,Xxl,Intersport,Stormberg,Sportoutlet,Sport1,,,,,,Adidas,Nike,H&m,Adidas,Hoka,Nike,Madshus,Fischer,Dbs,H&m,Adidas,Nike,"Xxl har et større utvalg, og bedre priser, og som en ekstra bonus ligger xxl mer gunstig til for min del",Kan ikke komme på noe spesielt. Er fornøyd med xxl. Stor og fin butikk med godt utvalg
